"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents"
"1591933034.567672","CqwqlU1mFoZu1puxHf","10.0.2.15","40500","10.0.2.4","80","tcp","http","0.184183","667","3841","SF","-","-","0","ShADadfF","5","935","5","4109"
"1591933034.624225","C8QMW83WOW1JhUQQJ5","10.0.2.15","40502","10.0.2.4","80","tcp","http","0.183986","533","3841","SF","-","-","0","ShADadfF","6","853","6","4161"
"1591933034.677991","CHRePk4lFLvpa9AKi9","10.0.2.15","40504","10.0.2.4","80","tcp","http","0.192166","728","3841","SF","-","-","0","ShADadfF","5","996","5","4109"
"1591933034.736740","CZPTq62qISDYQVh0s8","10.0.2.15","40506","10.0.2.4","80","tcp","http","0.195920","708","3841","SF","-","-","0","ShADadfF","5","976","5","4109"
"1591933034.784831","CZehz52niR0Eqef0Ei","10.0.2.15","40508","10.0.2.4","80","tcp","http","0.203086","502","3841","SF","-","-","0","ShADadfF","5","770","5","4109"
"1591933034.860562","ChaNKU1iS8g8ugL9Ui","10.0.2.15","40510","10.0.2.4","80","tcp","http","0.175813","499","3841","SF","-","-","0","ShADadfF","6","819","6","4161"
"1591933034.916969","C7Zb7b3SxrXvv1XcMa","10.0.2.15","40512","10.0.2.4","80","tcp","http","0.164985","505","3841","SF","-","-","0","ShADadfF","5","773","5","4109"
"1591933034.970781","Cdv1cpi2DcLzQDvf6","10.0.2.15","40514","10.0.2.4","80","tcp","http","0.182983","502","3841","SF","-","-","0","ShADadfF","6","822","6","4161"
"1591933035.021000","C7DZil1vfna8vZV3ci","10.0.2.15","40516","10.0.2.4","80","tcp","http","0.190694","505","3841","SF","-","-","0","ShADadfF","5","773","5","4109"
"1591933035.067396","CjxqcM3qmbRGGLEji9","10.0.2.15","40518","10.0.2.4","80","tcp","http","0.194317","463","3841","SF","-","-","0","ShADadfF","5","731","5","4109"
"1591933035.110464","CxC8v81w0XC8cqMlpg","10.0.2.15","40520","10.0.2.4","80","tcp","http","0.196865","460","3841","SF","-","-","0","ShADadfF","5","728","5","4109"
"1591933035.185454","Ck8MJB4JgJ6gPMUWy6","10.0.2.15","40522","10.0.2.4","80","tcp","http","0.167268","466","3841","SF","-","-","0","ShADadfF","5","734","5","4109"
"1591933035.249715","CbP0Yg1SdKUo9i05zi","10.0.2.15","40524","10.0.2.4","80","tcp","http","0.145218","463","3841","SF","-","-","0","ShADadfF","5","731","5","4109"
"1591933035.287343","CCBRdv3OOnOHpOjpVf","10.0.2.15","40526","10.0.2.4","80","tcp","http","0.153742","466","3841","SF","-","-","0","ShADadfF","6","786","6","4161"
"1591933035.341958","Cijrhp4gKcJchlw475","10.0.2.15","40528","10.0.2.4","80","tcp","http","0.148144","472","3841","SF","-","-","0","ShADadfF","5","740","5","4109"
"1591933035.384116","CsD78S2CfHuf9LL881","10.0.2.15","40530","10.0.2.4","80","tcp","http","0.154562","469","3841","SF","-","-","0","ShADadfF","5","737","5","4109"
"1591933035.427306","COqThUAN6JbyJufvi","10.0.2.15","40532","10.0.2.4","80","tcp","http","0.169797","475","3841","SF","-","-","0","ShADadfF","6","795","6","4161"
"1591933035.470321","CJziEj3SUeXUD3V1bk","10.0.2.15","40534","10.0.2.4","80","tcp","http","0.189807","472","3841","SF","-","-","0","ShADadfF","5","740","5","4109"
"1591933035.516148","CYzjqi1cAiBKnK2wa5","10.0.2.15","40536","10.0.2.4","80","tcp","http","0.188627","475","3841","SF","-","-","0","ShADadfF","5","743","5","4109"
"1591933035.570750","CAMKgYujio3axLm6g","10.0.2.15","40538","10.0.2.4","80","tcp","http","0.187582","563","3841","SF","-","-","0","ShADadfF","5","831","5","4109"
"1591933035.634227","CQZS08XDpNOjGpGa4","10.0.2.15","40540","10.0.2.4","80","tcp","http","0.171899","560","3841","SF","-","-","0","ShADadfF","5","828","5","4109"
"1591933035.686901","CjuBYOxc6ff8nxvwe","10.0.2.15","40542","10.0.2.4","80","tcp","http","0.170688","566","3841","SF","-","-","0","ShADadfF","5","834","5","4109"
"1591933035.740641","Cqhv5YwxEHCXhh2aa","10.0.2.15","40544","10.0.2.4","80","tcp","http","0.166370","563","3841","SF","-","-","0","ShADadfF","5","831","5","4109"
"1591933035.784394","CCRCJY17WdTERT2mR6","10.0.2.15","40546","10.0.2.4","80","tcp","http","0.169479","566","3841","SF","-","-","0","ShADadfF","5","834","5","4109"
"1591933035.842656","CX92yg2NFbD451cRv7","10.0.2.15","40548","10.0.2.4","80","tcp","http","0.164573","529","3841","SF","-","-","0","ShADadfF","5","797","5","4109"
"1591933035.888278","C8b9Em4bvcj9PhJbH1","10.0.2.15","40550","10.0.2.4","80","tcp","http","0.171403","502","3841","SF","-","-","0","ShADadfF","5","770","5","4109"
