Stime,srcip,sport,dstip,dsport,proto,service,dur,sbytes,dbytes,state,Spkts,Dpkts,is_sm_ips_ports,ct_srv_src,ct_srv_dst,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_dst_ltm,ct_src_ltm,sttl,dttl,trans_depth,res_bdy_len,ct_flw_http_mthd,smeansz,dmeansz,swin,dwin,stcpb,dtcpb,attack_cat,Label
1591890635,10.0.2.15,39778,10.0.2.4,5907,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1140818617,0,Exploits ,1
1591890635,10.0.2.15,41334,10.0.2.4,3784,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,530129610,0,Exploits ,1
1591890635,10.0.2.15,50792,10.0.2.4,58080,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2116147348,0,Exploits ,1
1591890635,10.0.2.15,57722,10.0.2.4,3269,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1095836146,0,Exploits ,1
1591890635,10.0.2.15,40336,10.0.2.4,1277,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3047067159,0,Exploits ,1
1591890635,10.0.2.15,49388,10.0.2.4,5859,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1308653577,0,Exploits ,1
1591890635,10.0.2.15,52638,10.0.2.4,515,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,554262331,0,Exploits ,1
1591890635,10.0.2.15,37530,10.0.2.4,4126,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,945633558,0,Exploits ,1
1591890635,10.0.2.15,58654,10.0.2.4,5922,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2967870921,0,Exploits ,1
1591890635,10.0.2.15,43358,10.0.2.4,9103,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2433664697,0,Exploits ,1
1591890635,10.0.2.15,59300,10.0.2.4,416,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4038637990,0,Exploits ,1
1591890635,10.0.2.15,58532,10.0.2.4,8002,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1022736007,0,Exploits ,1
1591890635,10.0.2.15,53790,10.0.2.4,32774,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3463564982,0,Exploits ,1
1591890635,10.0.2.15,42748,10.0.2.4,8290,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2814763073,0,Exploits ,1
1591890635,10.0.2.15,48564,10.0.2.4,9418,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4242093942,0,Exploits ,1
1591890635,10.0.2.15,43318,10.0.2.4,3011,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2977028183,0,Exploits ,1
1591890635,10.0.2.15,58156,10.0.2.4,2394,tcp,-,0.000048,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,781616555,0,Exploits ,1
1591890635,10.0.2.15,44410,10.0.2.4,9081,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2233621438,0,Exploits ,1
1591890635,10.0.2.15,48056,10.0.2.4,2191,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2446157114,0,Exploits ,1
1591890635,10.0.2.15,53902,10.0.2.4,2041,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3948551567,0,Exploits ,1
1591890635,10.0.2.15,37350,10.0.2.4,3801,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,227278373,0,Exploits ,1
1591890635,10.0.2.15,54462,10.0.2.4,5200,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2657635874,0,Exploits ,1
1591890635,10.0.2.15,57462,10.0.2.4,90,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3130809851,0,Exploits ,1
1591890635,10.0.2.15,48582,10.0.2.4,3828,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,111733127,0,Exploits ,1
1591890635,10.0.2.15,42866,10.0.2.4,32768,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,1,100,100,100,64,64,0,0,0,60,40,29200,0,1602552356,0,Exploits ,1
1591890635,10.0.2.15,52956,10.0.2.4,3476,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1443852512,0,Exploits ,1
1591890635,10.0.2.15,56452,10.0.2.4,9102,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3142732606,0,Exploits ,1
1591890635,10.0.2.15,47870,10.0.2.4,648,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1645724032,0,Exploits ,1
1591890635,10.0.2.15,50142,10.0.2.4,6004,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1488064302,0,Exploits ,1
1591890635,10.0.2.15,54534,10.0.2.4,30718,tcp,-,0.00003,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1295160898,0,Exploits ,1
1591890635,10.0.2.15,50128,10.0.2.4,6667,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,177321825,0,Exploits ,1
1591890635,10.0.2.15,57112,10.0.2.4,6101,tcp,-,0.000021,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2324208735,0,Exploits ,1
1591890635,10.0.2.15,37956,10.0.2.4,668,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,831976274,0,Exploits ,1
1591890635,10.0.2.15,51586,10.0.2.4,1092,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3622001783,0,Exploits ,1
1591890635,10.0.2.15,50818,10.0.2.4,777,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2601863391,0,Exploits ,1
1591890635,10.0.2.15,34820,10.0.2.4,15003,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,985477650,0,Exploits ,1
1591890635,10.0.2.15,50166,10.0.2.4,1417,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3729529548,0,Exploits ,1
1591890635,10.0.2.15,45844,10.0.2.4,3,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,199134811,0,Exploits ,1
1591890635,10.0.2.15,60580,10.0.2.4,19842,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4126821426,0,Exploits ,1
1591890635,10.0.2.15,42624,10.0.2.4,1521,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2301356238,0,Exploits ,1
1591890635,10.0.2.15,54154,10.0.2.4,10628,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4285966988,0,Exploits ,1
1591890635,10.0.2.15,59596,10.0.2.4,6112,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,662505898,0,Exploits ,1
1591890635,10.0.2.15,47624,10.0.2.4,625,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,893319213,0,Exploits ,1
1591890635,10.0.2.15,58230,10.0.2.4,1095,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2378499804,0,Exploits ,1
1591890635,10.0.2.15,37806,10.0.2.4,1073,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2124198867,0,Exploits ,1
1591890635,10.0.2.15,47058,10.0.2.4,2030,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,73383086,0,Exploits ,1
1591890635,10.0.2.15,41720,10.0.2.4,5901,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3336866681,0,Exploits ,1
1591890635,10.0.2.15,55126,10.0.2.4,56737,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1396055691,0,Exploits ,1
1591890635,10.0.2.15,59656,10.0.2.4,49157,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4125075085,0,Exploits ,1
1591890635,10.0.2.15,47964,10.0.2.4,1111,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2667810693,0,Exploits ,1
1591890635,10.0.2.15,36862,10.0.2.4,3690,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1423981726,0,Exploits ,1
1591890635,10.0.2.15,39238,10.0.2.4,32777,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2666877612,0,Exploits ,1
1591890635,10.0.2.15,48388,10.0.2.4,6007,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3110967020,0,Exploits ,1
1591890635,10.0.2.15,44040,10.0.2.4,6059,tcp,-,0.000021,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1128537791,0,Exploits ,1
1591890635,10.0.2.15,44406,10.0.2.4,1097,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1305079972,0,Exploits ,1
1591890635,10.0.2.15,33246,10.0.2.4,3809,tcp,-,0.000049,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,993174947,0,Exploits ,1
1591890635,10.0.2.15,37902,10.0.2.4,14000,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3891079473,0,Exploits ,1
1591890635,10.0.2.15,49188,10.0.2.4,687,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4053831927,0,Exploits ,1
1591890635,10.0.2.15,46590,10.0.2.4,6969,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3882734377,0,Exploits ,1
1591890635,10.0.2.15,34340,10.0.2.4,683,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2564261583,0,Exploits ,1
1591890635,10.0.2.15,40656,10.0.2.4,1141,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1362955228,0,Exploits ,1
1591890635,10.0.2.15,43882,10.0.2.4,30000,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2028560502,0,Exploits ,1
1591890635,10.0.2.15,58876,10.0.2.4,23502,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,691642626,0,Exploits ,1
1591890635,10.0.2.15,35612,10.0.2.4,2525,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2269718627,0,Exploits ,1
1591890635,10.0.2.15,39714,10.0.2.4,1198,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1079151793,0,Exploits ,1
1591890635,10.0.2.15,56810,10.0.2.4,7443,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1736246237,0,Exploits ,1
1591890635,10.0.2.15,46590,10.0.2.4,10566,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,1,100,100,100,64,64,0,0,0,60,40,29200,0,3501950115,0,Exploits ,1
1591890635,10.0.2.15,48804,10.0.2.4,1050,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4048441794,0,Exploits ,1
1591890635,10.0.2.15,38320,10.0.2.4,6666,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,431908831,0,Exploits ,1
1591890635,10.0.2.15,39806,10.0.2.4,7025,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,14375284,0,Exploits ,1
1591890635,10.0.2.15,46290,10.0.2.4,2190,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2645739743,0,Exploits ,1
1591890635,10.0.2.15,44972,10.0.2.4,1259,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1498516547,0,Exploits ,1
1591890635,10.0.2.15,44630,10.0.2.4,6580,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3846910559,0,Exploits ,1
1591890635,10.0.2.15,41518,10.0.2.4,911,tcp,-,0.000023,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,311237092,0,Exploits ,1
1591890635,10.0.2.15,49730,10.0.2.4,259,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,402250788,0,Exploits ,1
1591890635,10.0.2.15,52186,10.0.2.4,49152,tcp,-,0.000028,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3817107506,0,Exploits ,1
1591890635,10.0.2.15,58244,10.0.2.4,14441,tcp,-,0.000041,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,572424094,0,Exploits ,1
1591890635,10.0.2.15,50186,10.0.2.4,2920,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,829458957,0,Exploits ,1
1591890635,10.0.2.15,51974,10.0.2.4,2000,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,991788813,0,Exploits ,1
1591890635,10.0.2.15,43756,10.0.2.4,3905,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1784736425,0,Exploits ,1
1591890635,10.0.2.15,60100,10.0.2.4,301,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,994123855,0,Exploits ,1
1591890635,10.0.2.15,53046,10.0.2.4,3689,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1084923569,0,Exploits ,1
1591890635,10.0.2.15,42326,10.0.2.4,1875,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1408949266,0,Exploits ,1
1591890635,10.0.2.15,45182,10.0.2.4,19283,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3474756064,0,Exploits ,1
1591890635,10.0.2.15,46198,10.0.2.4,3322,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3872940605,0,Exploits ,1
1591890635,10.0.2.15,42294,10.0.2.4,9090,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,583972433,0,Exploits ,1
1591890635,10.0.2.15,37298,10.0.2.4,3737,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1587744920,0,Exploits ,1
1591890635,10.0.2.15,42236,10.0.2.4,5298,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,741729991,0,Exploits ,1
1591890635,10.0.2.15,37680,10.0.2.4,5214,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2028751018,0,Exploits ,1
1591890635,10.0.2.15,44968,10.0.2.4,49155,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3031504368,0,Exploits ,1
1591890635,10.0.2.15,34904,10.0.2.4,6005,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1120589355,0,Exploits ,1
1591890635,10.0.2.15,58990,10.0.2.4,8090,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,754313573,0,Exploits ,1
1591890635,10.0.2.15,50204,10.0.2.4,1201,tcp,-,0.000026,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2429214576,0,Exploits ,1
1591890635,10.0.2.15,35472,10.0.2.4,6567,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3104942216,0,Exploits ,1
1591890635,10.0.2.15,54522,10.0.2.4,8193,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,205954742,0,Exploits ,1
1591890635,10.0.2.15,39308,10.0.2.4,125,tcp,-,0.000025,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2859534402,0,Exploits ,1
1591890635,10.0.2.15,38372,10.0.2.4,15002,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2194329605,0,Exploits ,1
1591890635,10.0.2.15,58372,10.0.2.4,4006,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1162149358,0,Exploits ,1
1591890635,10.0.2.15,39878,10.0.2.4,6156,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2254087402,0,Exploits ,1
1591890635,10.0.2.15,44268,10.0.2.4,2910,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,333409561,0,Exploits ,1
1591890635,10.0.2.15,48628,10.0.2.4,179,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2973799,0,Exploits ,1
1591890635,10.0.2.15,50808,10.0.2.4,49999,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3536249067,0,Exploits ,1
1591890635,10.0.2.15,58010,10.0.2.4,30951,tcp,-,0.00003,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1952089966,0,Exploits ,1
1591890635,10.0.2.15,33540,10.0.2.4,8649,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2843506165,0,Exploits ,1
1591890635,10.0.2.15,56406,10.0.2.4,49160,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2713821116,0,Exploits ,1
1591890635,10.0.2.15,39692,10.0.2.4,211,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1239135470,0,Exploits ,1
1591890635,10.0.2.15,50676,10.0.2.4,4129,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3207557437,0,Exploits ,1
1591890635,10.0.2.15,35024,10.0.2.4,3333,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1922405782,0,Exploits ,1
1591890635,10.0.2.15,41860,10.0.2.4,1098,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4196763177,0,Exploits ,1
1591890635,10.0.2.15,38238,10.0.2.4,40911,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2475373025,0,Exploits ,1
1591890635,10.0.2.15,50214,10.0.2.4,57797,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1125164706,0,Exploits ,1
1591890635,10.0.2.15,50670,10.0.2.4,4125,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3495076147,0,Exploits ,1
1591890635,10.0.2.15,57758,10.0.2.4,1174,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2284448863,0,Exploits ,1
1591890635,10.0.2.15,33276,10.0.2.4,5801,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,597291432,0,Exploits ,1
1591890635,10.0.2.15,43708,10.0.2.4,9485,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3476257515,0,Exploits ,1
1591890635,10.0.2.15,45044,10.0.2.4,1054,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3672474506,0,Exploits ,1
1591890635,10.0.2.15,42534,10.0.2.4,3221,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2811994807,0,Exploits ,1
1591890635,10.0.2.15,34706,10.0.2.4,9593,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4242509597,0,Exploits ,1
1591890635,10.0.2.15,35074,10.0.2.4,990,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1591188240,0,Exploits ,1
1591890635,10.0.2.15,54086,10.0.2.4,1163,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1150081526,0,Exploits ,1
1591890635,10.0.2.15,52998,10.0.2.4,1029,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,226424124,0,Exploits ,1
1591890635,10.0.2.15,48632,10.0.2.4,4002,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2041943666,0,Exploits ,1
1591890635,10.0.2.15,47314,10.0.2.4,16992,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1007718780,0,Exploits ,1
1591890635,10.0.2.15,60230,10.0.2.4,7800,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2948926157,0,Exploits ,1
1591890635,10.0.2.15,59356,10.0.2.4,1122,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2992539322,0,Exploits ,1
1591890635,10.0.2.15,41014,10.0.2.4,32769,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,878675620,0,Exploits ,1
1591890635,10.0.2.15,46342,10.0.2.4,27356,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2660994715,0,Exploits ,1
1591890635,10.0.2.15,50532,10.0.2.4,1119,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2840267549,0,Exploits ,1
1591890635,10.0.2.15,50738,10.0.2.4,9666,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2024065458,0,Exploits ,1
1591890635,10.0.2.15,50378,10.0.2.4,9898,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3570656928,0,Exploits ,1
1591890635,10.0.2.15,55980,10.0.2.4,1864,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3569039052,0,Exploits ,1
1591890635,10.0.2.15,52524,10.0.2.4,8000,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2576113716,0,Exploits ,1
1591890635,10.0.2.15,51466,10.0.2.4,61532,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3200398769,0,Exploits ,1
1591890635,10.0.2.15,54592,10.0.2.4,1296,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2442794947,0,Exploits ,1
1591890635,10.0.2.15,37206,10.0.2.4,9091,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,465858048,0,Exploits ,1
1591890635,10.0.2.15,60608,10.0.2.4,3005,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,263164498,0,Exploits ,1
1591890635,10.0.2.15,47494,10.0.2.4,1247,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,103955321,0,Exploits ,1
1591890635,10.0.2.15,41584,10.0.2.4,7625,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2775129928,0,Exploits ,1
