Stime,srcip,sport,dstip,dsport,proto,service,dur,sbytes,dbytes,state,Spkts,Dpkts,is_sm_ips_ports,ct_srv_src,ct_srv_dst,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_dst_ltm,ct_src_ltm,sttl,dttl,trans_depth,res_len,ct_flw_http_mthd,smeansz,dmeansz,swin,dwin,stcpb,dtcpb
1593625700.2232509,10.0.2.15,53238,10.0.2.5,3515,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2459106115,0
1593625700.22327,10.0.2.15,59252,10.0.2.5,4555,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3233134830,0
1593625700.2232811,10.0.2.15,47754,10.0.2.5,37654,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3500656703,0
1593625700.223289,10.0.2.15,36586,10.0.2.5,5755,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1528167935,0
1593625700.223393,10.0.2.15,45692,10.0.2.5,1898,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4212929730,0
1593625700.2234108,10.0.2.15,43976,10.0.2.5,3192,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3770115159,0
1593625700.223463,10.0.2.15,52940,10.0.2.5,1958,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2960097762,0
1593625700.2234778,10.0.2.15,40504,10.0.2.5,2665,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,1,100,100,100,64,64,0,0,0,60,40,29200.0,0,3190835248,0
1593625700.22349,10.0.2.15,60298,10.0.2.5,6034,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,233548504,0
1593625700.2235,10.0.2.15,40062,10.0.2.5,2946,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,953621164,0
1593625700.22373,10.0.2.15,36388,10.0.2.5,18183,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3885814692,0
1593625700.223789,10.0.2.15,55738,10.0.2.5,3236,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1528829191,0
1593625700.223804,10.0.2.15,44454,10.0.2.5,4700,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2824488936,0
1593625700.223894,10.0.2.15,49152,10.0.2.5,3440,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3847100901,0
1593625700.2239099,10.0.2.15,59188,10.0.2.5,3106,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3523196229,0
1593625700.2239552,10.0.2.15,36860,10.0.2.5,371,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2850501469,0
1593625700.223969,10.0.2.15,34770,10.0.2.5,9594,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1814267096,0
1593625700.224013,10.0.2.15,43002,10.0.2.5,2871,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,611802503,0
1593625700.2240279,10.0.2.15,52192,10.0.2.5,590,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3013503390,0
1593625700.224296,10.0.2.15,58214,10.0.2.5,3261,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1199892254,0
1593625700.224315,10.0.2.15,35020,10.0.2.5,3500,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2727716614,0
1593625700.224326,10.0.2.15,57874,10.0.2.5,3561,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,623826433,0
1593625700.224336,10.0.2.15,37984,10.0.2.5,1712,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2068317730,0
1593625700.224458,10.0.2.15,60992,10.0.2.5,3292,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2711872957,0
1593625700.2244759,10.0.2.15,36630,10.0.2.5,2633,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3393788186,0
1593625700.224534,10.0.2.15,34210,10.0.2.5,9346,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1996416527,0
1593625700.22455,10.0.2.15,46682,10.0.2.5,1432,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,688556213,0
1593625700.22456,10.0.2.15,46206,10.0.2.5,2937,tcp,-,0.000003,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1017348348,0
1593625700.2245688,10.0.2.15,34038,10.0.2.5,1962,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1502408712,0
1593625700.224622,10.0.2.15,55338,10.0.2.5,4032,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4290601762,0
1593625700.224705,10.0.2.15,37612,10.0.2.5,5057,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3961809587,0
1593625700.2247212,10.0.2.15,33450,10.0.2.5,2961,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4265274534,0
1593625700.224773,10.0.2.15,42868,10.0.2.5,1845,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2192600043,0
1593625700.2247891,10.0.2.15,51992,10.0.2.5,244,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1047069565,0
1593625700.224813,10.0.2.15,49956,10.0.2.5,9207,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,435846553,0
1593625700.224995,10.0.2.15,33144,10.0.2.5,612,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1926368307,0
1593625700.225014,10.0.2.15,45630,10.0.2.5,3842,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3103829788,0
1593625700.225129,10.0.2.15,50888,10.0.2.5,1374,tcp,-,0.000021,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2849049968,0
1593625700.225158,10.0.2.15,35760,10.0.2.5,5422,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3771228432,0
1593625700.225168,10.0.2.15,40406,10.0.2.5,269,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1287079663,0
1593625700.225178,10.0.2.15,37434,10.0.2.5,2841,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,470379867,0
1593625700.2252538,10.0.2.15,43000,10.0.2.5,1581,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2228196977,0
1593625700.225311,10.0.2.15,57734,10.0.2.5,8893,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3154091079,0
1593625700.225353,10.0.2.15,52112,10.0.2.5,3062,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,407532459,0
1593625700.225367,10.0.2.15,52714,10.0.2.5,1187,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,391284139,0
1593625700.225461,10.0.2.15,56056,10.0.2.5,1704,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1660113081,0
1593625700.225479,10.0.2.15,58172,10.0.2.5,5103,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4168560054,0
1593625700.2254891,10.0.2.15,43786,10.0.2.5,10805,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3693239529,0
1593625700.2256029,10.0.2.15,56796,10.0.2.5,2598,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1606060007,0
1593625700.2256222,10.0.2.15,37450,10.0.2.5,2094,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,97772605,0
1593625700.225632,10.0.2.15,48182,10.0.2.5,2768,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,365884055,0
1593625700.225641,10.0.2.15,58774,10.0.2.5,2078,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1981850724,0
1593625700.225775,10.0.2.15,50670,10.0.2.5,4567,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1678735996,0
1593625700.225793,10.0.2.15,53300,10.0.2.5,7633,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1498517952,0
1593625700.225993,10.0.2.15,44964,10.0.2.5,1221,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3918050825,0
1593625700.2260132,10.0.2.15,43758,10.0.2.5,9009,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3680659967,0
1593625700.226024,10.0.2.15,55060,10.0.2.5,2275,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,735514655,0
1593625700.226034,10.0.2.15,33362,10.0.2.5,1570,tcp,-,0.000003,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2972474545,0
1593625700.226464,10.0.2.15,54444,10.0.2.5,1507,tcp,-,0.000020,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4113054652,0
1593625700.2264972,10.0.2.15,54780,10.0.2.5,2313,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4018031219,0
1593625700.2265131,10.0.2.15,59204,10.0.2.5,2581,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3259779794,0
1593625700.226527,10.0.2.15,54324,10.0.2.5,3027,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3595489227,0
1593625700.226671,10.0.2.15,43524,10.0.2.5,2244,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1933167338,0
1593625700.226728,10.0.2.15,54872,10.0.2.5,5420,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,880172296,0
1593625700.226745,10.0.2.15,48960,10.0.2.5,245,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3262809969,0
1593625700.22682,10.0.2.15,48994,10.0.2.5,1172,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1600269202,0
1593625700.226838,10.0.2.15,58454,10.0.2.5,1267,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3384075619,0
1593625700.2268949,10.0.2.15,33446,10.0.2.5,3032,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,879707107,0
1593625700.2269108,10.0.2.15,36498,10.0.2.5,7786,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,911563911,0
1593625700.227184,10.0.2.15,33968,10.0.2.5,1700,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1342109142,0
1593625700.227202,10.0.2.15,32886,10.0.2.5,1285,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1190800260,0
1593625700.227212,10.0.2.15,38988,10.0.2.5,5503,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1745547315,0
1593625700.227222,10.0.2.15,52362,10.0.2.5,1722,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4134538889,0
1593625700.227278,10.0.2.15,43734,10.0.2.5,7167,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2612654629,0
1593625700.227333,10.0.2.15,33574,10.0.2.5,69,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1769841776,0
1593625700.227485,10.0.2.15,36976,10.0.2.5,6005,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1843728455,0
1593625700.227504,10.0.2.15,51624,10.0.2.5,655,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1825983894,0
1593625700.227515,10.0.2.15,58010,10.0.2.5,8889,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1320806566,0
1593625700.227525,10.0.2.15,40636,10.0.2.5,1063,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,510941186,0
1593625700.227581,10.0.2.15,57262,10.0.2.5,2283,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1917573556,0
1593625700.227625,10.0.2.15,34768,10.0.2.5,6936,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1204741061,0
1593625700.227638,10.0.2.15,44902,10.0.2.5,2839,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1936427023,0
1593625700.227689,10.0.2.15,52302,10.0.2.5,1671,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2519659056,0
1593625700.227769,10.0.2.15,36824,10.0.2.5,1849,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2872163312,0
1593625700.2277858,10.0.2.15,54678,10.0.2.5,2759,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3078039776,0
1593625700.22781,10.0.2.15,55664,10.0.2.5,2386,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1338459908,0
1593625700.227824,10.0.2.15,52886,10.0.2.5,2861,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3425780061,0
1593625700.227933,10.0.2.15,48898,10.0.2.5,447,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1519856885,0
1593625700.227952,10.0.2.15,37286,10.0.2.5,3434,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1758149076,0
1593625700.228003,10.0.2.15,56618,10.0.2.5,3512,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2565864427,0
1593625700.228018,10.0.2.15,43830,10.0.2.5,2636,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1409639023,0
1593625700.2280278,10.0.2.15,42898,10.0.2.5,3347,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3658817790,0
1593625700.228038,10.0.2.15,47628,10.0.2.5,3634,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2886559893,0
1593625700.228171,10.0.2.15,50694,10.0.2.5,2525,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2483174359,0
1593625700.22819,10.0.2.15,59792,10.0.2.5,4304,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,480286632,0
1593625700.2282462,10.0.2.15,58196,10.0.2.5,242,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4073999647,0
1593625700.228261,10.0.2.15,32908,10.0.2.5,6244,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2721297966,0
1593625700.228271,10.0.2.15,44976,10.0.2.5,3249,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1987846369,0
1593625700.228282,10.0.2.15,57562,10.0.2.5,8230,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1077104655,0
1593625700.228365,10.0.2.15,37224,10.0.2.5,3854,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1917893852,0
1593625700.2283812,10.0.2.15,38404,10.0.2.5,3096,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3917273620,0
1593625700.22843,10.0.2.15,48722,10.0.2.5,3788,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3850257994,0
1593625700.2284448,10.0.2.15,36084,10.0.2.5,464,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,336898157,0
1593625700.228538,10.0.2.15,45970,10.0.2.5,1123,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2366629684,0
1593625700.22856,10.0.2.15,41254,10.0.2.5,7276,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,171750119,0
1593625700.228575,10.0.2.15,44212,10.0.2.5,6566,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3104370075,0
1593625700.228589,10.0.2.15,43100,10.0.2.5,810,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1605448616,0
1593625700.2287118,10.0.2.15,54206,10.0.2.5,3946,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,292596661,0
1593625700.22873,10.0.2.15,57976,10.0.2.5,3189,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,224379468,0
1593625700.228778,10.0.2.15,60726,10.0.2.5,4170,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,344671434,0
1593625700.228793,10.0.2.15,43250,10.0.2.5,2344,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2673414246,0
1593625700.228852,10.0.2.15,42906,10.0.2.5,912,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2625672110,0
1593625700.229033,10.0.2.15,60474,10.0.2.5,3989,tcp,-,0.000023,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2471718931,0
1593625700.229065,10.0.2.15,45372,10.0.2.5,3965,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1941932666,0
1593625700.229076,10.0.2.15,36238,10.0.2.5,2515,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4004212248,0
1593625700.229158,10.0.2.15,39802,10.0.2.5,3706,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1794437957,0
1593625700.229179,10.0.2.15,43394,10.0.2.5,1058,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3484476177,0
1593625700.2291892,10.0.2.15,44180,10.0.2.5,2223,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,110362630,0
1593625700.229544,10.0.2.15,40686,10.0.2.5,7011,tcp,-,0.000015,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1191716426,0
1593625700.229802,10.0.2.15,38404,10.0.2.5,1513,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,1,100,100,100,64,64,0,0,0,60,40,29200.0,0,2989093578,0
1593625700.2298212,10.0.2.15,35814,10.0.2.5,699,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,418539234,0
1593625700.229831,10.0.2.15,59356,10.0.2.5,8019,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3169669170,0
1593625700.229842,10.0.2.15,52494,10.0.2.5,3528,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3453501801,0
1593625700.229898,10.0.2.15,50472,10.0.2.5,2992,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1065202653,0
1593625700.229942,10.0.2.15,50904,10.0.2.5,8793,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3748081344,0
1593625700.229959,10.0.2.15,38052,10.0.2.5,2158,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,754610143,0
1593625700.230094,10.0.2.15,50786,10.0.2.5,579,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3187600557,0
1593625700.230114,10.0.2.15,37926,10.0.2.5,6004,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1013266813,0
1593625700.23019,10.0.2.15,59404,10.0.2.5,41121,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3897587962,0
1593625700.230248,10.0.2.15,43576,10.0.2.5,1000,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,78827857,0
1593625700.230263,10.0.2.15,58076,10.0.2.5,3681,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2952069249,0
1593625700.230315,10.0.2.15,60498,10.0.2.5,5360,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3066016946,0
1593625700.23036,10.0.2.15,58430,10.0.2.5,1749,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3416067668,0
1593625700.2304099,10.0.2.15,59862,10.0.2.5,1667,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2864735250,0
1593625700.230454,10.0.2.15,53826,10.0.2.5,8052,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2039458500,0
1593625700.2304661,10.0.2.15,34672,10.0.2.5,2623,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4179254907,0
1593625700.2305882,10.0.2.15,42668,10.0.2.5,1625,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2235185188,0
1593625700.230607,10.0.2.15,36094,10.0.2.5,7845,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,791591889,0
1593625700.230617,10.0.2.15,59390,10.0.2.5,1796,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2226089039,0
1593625700.230627,10.0.2.15,39312,10.0.2.5,1871,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1087878150,0
1593625700.2307448,10.0.2.15,49910,10.0.2.5,3065,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,69066612,0
1593625700.2307632,10.0.2.15,60994,10.0.2.5,644,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3614256074,0
