"ts","fuid","tx_hosts","rx_hosts","conn_uids","source","depth","analyzers","mime_type","filename","duration","local_orig","is_orig","seen_bytes","total_bytes","missing_bytes","overflow_bytes","timedout","parent_fuid","md5","sha1","sha256","extracted","extracted_cutoff","extracted_size"
"1590507245.536017","FidHDH9OB4GqU9Hw7","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/gif","-","0.000000","-","F","5699","5699","0","0","F","-","-","-","-","-","-"
"1590507245.538638","FXHKSH1gXaZbPvqRk","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1303","1303","0","0","F","-","-","-","-","-","-"
"1590507245.541818","FJ01FJ3oQ9NwLQjSC5","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1647","1647","0","0","F","-","-","-","-","-","-"
"1590507245.726717","FEtLn13YfGjUYAP9Uh","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1659","1659","0","0","F","-","-","-","-","-","-"
"1590507245.815263","FDf35o6Nu69MwX8C7","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2073","2073","0","0","F","-","-","-","-","-","-"
"1590507245.828939","F1Dlgg2WR5ZT9K8Y93","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2199","2199","0","0","F","-","-","-","-","-","-"
"1590507245.833074","FCy86d1kWYGR4UmX73","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2679","2679","0","0","F","-","-","-","-","-","-"
"1590507245.837849","FogQEt3aGpSDSKmwae","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.001017","-","F","1930","1930","0","0","F","-","-","-","-","-","-"
"1590507245.844576","FyycnA16IQ2IqADafc","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1258","1258","0","0","F","-","-","-","-","-","-"
"1590507246.022836","Fp2Fx6X6kV1Vx3Ez2","157.140.2.32","192.168.0.108","CEyNUb1DkPTmG2eXwe","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1828","1828","0","0","F","-","-","-","-","-","-"
"1590507246.102728","Fn2ly94lFiPBySYrPf","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000137","-","F","2323","2323","0","0","F","-","-","-","-","-","-"
"1590507246.120296","Ffp40Q1pM8AcgVL4x8","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2131","2131","0","0","F","-","-","-","-","-","-"
"1590507246.128812","Fbbl4T2Koeomw4sleg","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1996","1996","0","0","F","-","-","-","-","-","-"
"1590507246.139820","F0ntAAe5f8ihPOXyd","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1886","1886","0","0","F","-","-","-","-","-","-"
"1590507246.158888","FECRHXiEpabXT8Y32","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.000198","-","F","2206","2206","0","0","F","-","-","-","-","-","-"
"1590507246.316162","F4jsEa1QwmrdL0LtSg","157.140.2.32","192.168.0.108","CEyNUb1DkPTmG2eXwe","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2181","2181","0","0","F","-","-","-","-","-","-"
"1590507246.390047","FCYlLX3wNW1ro2uCJe","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.001172","-","F","2641","2641","0","0","F","-","-","-","-","-","-"
"1590507246.414895","FG6vqK2x127pwHCyd6","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000097","-","F","2482","2482","0","0","F","-","-","-","-","-","-"
"1590507246.424216","FBf89q45DgI2JMMe1f","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1884","1884","0","0","F","-","-","-","-","-","-"
"1590507246.441242","FodlZ54t9ngXLBDfIj","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1944","1944","0","0","F","-","-","-","-","-","-"
"1590507246.460736","FTwz7r4Rx5B5RBldZ8","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.018006","-","F","1516","1516","0","0","F","-","-","-","-","-","-"
"1590507246.653570","FkazDE3tImjwrH4Iyj","157.140.2.32","192.168.0.108","CEyNUb1DkPTmG2eXwe","HTTP","0","(empty)","image/jpeg","-","0.000036","-","F","2332","2332","0","0","F","-","-","-","-","-","-"
"1590507246.684000","FntFxj3kzHzCLfKCF1","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1401","1401","0","0","F","-","-","-","-","-","-"
"1590507246.710179","F3JZ9S1Lp6YZFGZNxe","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1725","1725","0","0","F","-","-","-","-","-","-"
"1590507246.719498","FXCr0j2IGatauxhbg6","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000164","-","F","2363","2363","0","0","F","-","-","-","-","-","-"
"1590507246.743262","FOFoCm4eyDFgM9LKa","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2068","2068","0","0","F","-","-","-","-","-","-"
"1590507246.783452","FoW2Pd1BO8qpv49D2e","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.002952","-","F","2242","2242","0","0","F","-","-","-","-","-","-"
"1590507246.945256","F4drDZ2EmleUjYjX4h","157.140.2.32","192.168.0.108","CEyNUb1DkPTmG2eXwe","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2158","2158","0","0","F","-","-","-","-","-","-"
"1590507246.974390","FwmAtK1dGw827PRIKf","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2232","2232","0","0","F","-","-","-","-","-","-"
"1590507247.003890","FcRueG2F1bD6mW1lbj","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1429","1429","0","0","F","-","-","-","-","-","-"
"1590507247.016919","FznrA63VPhEUXb4vt3","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000876","-","F","2329","2329","0","0","F","-","-","-","-","-","-"
"1590507247.042844","FhBsq42HtmayYDqc25","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000203","-","F","2408","2408","0","0","F","-","-","-","-","-","-"
"1590507247.094517","FVcUFDKpdaNy5Eixf","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2142","2142","0","0","F","-","-","-","-","-","-"
"1590507247.095484","FIwEwF12KEJONQ1ai1","157.140.2.32","192.168.0.108","CPTbD61EuLOx1muws","HTTP","0","(empty)","image/gif","-","0.000463","-","F","2767","2767","0","0","F","-","-","-","-","-","-"
"1590507247.107169","FgTSd72TBOULIPo0se","157.140.2.32","192.168.0.108","CaVb6I3POMZre4dN3c","HTTP","0","(empty)","image/png","-","0.000279","-","F","2104","2104","0","0","F","-","-","-","-","-","-"
"1590507247.234671","FuRhLd4OVNtCPMDAJg","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","text/plain","-","0.000000","-","F","2231","-","0","0","F","-","-","-","-","-","-"
"1590507247.312806","FyiRpN39TYsgjDUHWi","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000455","-","F","2347","2347","0","0","F","-","-","-","-","-","-"
"1590507247.336390","FhkTIX3JoQx2YMTZt","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1599","1599","0","0","F","-","-","-","-","-","-"
"1590507247.383036","FXUhOI30f1ZXYH2mp1","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1956","1956","0","0","F","-","-","-","-","-","-"
"1590507247.391474","FZdRjx2ZGsTEpAhqZg","157.140.2.32","192.168.0.108","CPTbD61EuLOx1muws","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1357","1357","0","0","F","-","-","-","-","-","-"
"1590507247.407784","FnxmF4Xu7finmwdC7","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2190","2190","0","0","F","-","-","-","-","-","-"
"1590507247.527864","F39V1r1QxgsDWS5qf7","157.140.2.32","192.168.0.108","CEyNUb1DkPTmG2eXwe","HTTP","0","(empty)","image/jpeg","-","0.000024","-","F","2362","2362","0","0","F","-","-","-","-","-","-"
"1590507247.608479","Fxb4Tp22Vjl20DqeK4","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.300423","-","F","22641","22641","0","0","F","-","-","-","-","-","-"
"1590507247.635987","Fs2Jma3I5FYGz9pPKe","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2353","2353","0","0","F","-","-","-","-","-","-"
"1590507247.676763","FrWBjg3AiiqKHyinh9","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2328","2328","0","0","F","-","-","-","-","-","-"
"1590507247.687664","F7sQ4S3ycgsIDx54yg","157.140.2.32","192.168.0.108","CPTbD61EuLOx1muws","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2526","2526","0","0","F","-","-","-","-","-","-"
"1590507247.694168","FoWmVq3eJD7cZLQcAh","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000222","-","F","2177","2177","0","0","F","-","-","-","-","-","-"
"1590507247.836440","Fersa92d9Dga9xOUFh","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1796","1796","0","0","F","-","-","-","-","-","-"
"1590507247.931981","FZw1St3jNsjQvLdGij","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2332","2332","0","0","F","-","-","-","-","-","-"
"1590507247.970524","FqbYyJ2bMUwxCQq9Fa","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1459","1459","0","0","F","-","-","-","-","-","-"
"1590507247.982400","F4Imu33uvHNqjMpJ87","157.140.2.32","192.168.0.108","CPTbD61EuLOx1muws","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2294","2294","0","0","F","-","-","-","-","-","-"
"1590507247.982459","FoIhII2hlirKpYTEAl","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1636","1636","0","0","F","-","-","-","-","-","-"
"1590507248.136021","FDvmb41MAVK6ni45Uf","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1295","1295","0","0","F","-","-","-","-","-","-"
"1590507248.215463","FGj7gD4VflhX54sDMi","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1998","1998","0","0","F","-","-","-","-","-","-"
"1590507248.227322","FPA7yM1z7h4F2ApYsi","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2124","2124","0","0","F","-","-","-","-","-","-"
"1590507248.265925","FXSj3D2nUDiURVph97","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1945","1945","0","0","F","-","-","-","-","-","-"
"1590507251.578312","FYYmeq4EXkJXpuUbs6","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","text/html","-","0.000000","-","F","41814","-","0","0","F","-","-","-","-","-","-"
"1590507251.982535","Fb4pRO1OOfIFKUiJL2","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","957","13798","0","0","F","-","-","-","-","-","-"
"1590507251.990234","FvTO3W30cLeQhiVhz2","157.140.2.32","192.168.0.108","CmsnHy1tO3gK0PWWh5","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","12559","12559","0","0","F","-","-","-","-","-","-"
"1590507251.997289","FSUce63jH1vm1Pglwl","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/jpeg","-","0.000115","-","F","1960","1960","0","0","F","-","-","-","-","-","-"
"1590507252.001555","F5KzXu4VbxUxONt4c6","157.140.2.32","192.168.0.108","CPTbD61EuLOx1muws","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2130","2130","0","0","F","-","-","-","-","-","-"
"1590507252.185926","FMXhM72TQBvpuOrtng","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000928","-","F","12559","12559","0","0","F","-","-","-","-","-","-"
"1590507252.213949","FlgTXi1r82BsfPAoh2","157.140.2.32","192.168.0.108","C0EoRc3htvH1Dy7vdd","HTTP","0","(empty)","image/jpeg","-","0.294195","-","F","13798","13798","0","0","F","-","-","-","-","-","-"
"1590507252.312549","FljiPF1P1nr0U4d8Ck","157.140.2.32","192.168.0.108","CEyNUb1DkPTmG2eXwe","HTTP","0","(empty)","text/json","-","0.000000","-","F","10795","-","0","0","F","-","-","-","-","-","-"
"1590507252.771776","FJ0TVe2lSxInlF68yf","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/gif","-","0.000000","-","F","56","56","0","0","F","-","-","-","-","-","-"
"1590507252.771924","FgdiHm3mhtzzzv7ls8","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/gif","-","0.000000","-","F","54","54","0","0","F","-","-","-","-","-","-"
"1590507252.771936","FMvbty3zPNfzBMJobi","157.140.2.32","192.168.0.108","CPTbD61EuLOx1muws","HTTP","0","(empty)","image/png","-","0.000000","-","F","169","169","0","0","F","-","-","-","-","-","-"
