"@stream","@system","@proc","ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","orig_l2_addr","resp_l2_addr"
"conn","bobs.bigwheel.local","zeek","1588207321.24287","Cj4QqW2tthglblaqZ5","10.0.1.6","57188","192.168.0.4","8443","tcp","ssl","0.00785684585571289","1154","1823","RSTO","0","ShADadfR","7","1446","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.251031","CJrHfw1loCwA5U79q1","10.0.1.6","57189","192.168.0.4","8443","tcp","ssl","0.0067901611328125","997","1936","RSTO","0","ShADadfR","7","1289","6","2188","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.258348","CGPpXl2V1JveGielSc","10.0.1.6","57190","192.168.0.4","8443","tcp","ssl","0.007826089859008789","1154","1823","RSTO","0","ShADadfR","7","1446","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.266442","CLQKQz4K44JLBXRDMh","10.0.1.6","57191","192.168.0.4","8443","tcp","ssl","0.021997928619384766","997","1937","RSTO","0","ShADadfR","7","1289","6","2189","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.289125","CGsYK92MHWpjTPYqgg","10.0.1.6","57192","192.168.0.4","8443","tcp","ssl","0.016997098922729492","1155","1823","RSTO","0","ShADadfR","7","1447","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.306417","COt2LC2VAFIGp4Uf8","10.0.1.6","57193","192.168.0.4","8443","tcp","ssl","0.012744903564453125","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.319561","CnWq8N3kSRC3H0qJwa","10.0.1.6","57194","192.168.0.4","8443","tcp","ssl","0.007491111755371094","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.422129","CNyqMQ2iwUUsAVWb6l","10.0.1.6","57195","192.168.0.4","8443","tcp","ssl","0.011255025863647461","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.625428","CWPUhH3KjM4esGNDnj","10.0.1.6","57196","192.168.0.4","8443","tcp","ssl","0.010271072387695313","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.925516","C9dguh3pABSLJxBjP5","10.0.1.6","57197","192.168.0.4","8443","tcp","ssl","0.009689092636108398","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207322.325627","CTbUGK3szKeXrBj0tb","10.0.1.6","57198","192.168.0.4","8443","tcp","ssl","0.009154796600341797","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207322.825785","CoMviX8QqDmog73C2","10.0.1.6","57199","192.168.0.4","8443","tcp","ssl","0.009634017944335938","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207323.438513","CGpfNl36CysbfApcsb","10.0.1.6","57200","192.168.0.4","8443","tcp","ssl","0.010922908782958984","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207324.138485","Czrwus3lJew9QOesVh","10.0.1.6","57201","192.168.0.4","8443","tcp","ssl","0.011322021484375","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207324.951387","CEfU114qbWSN0Gmw6d","10.0.1.6","57202","192.168.0.4","8443","tcp","ssl","0.011649131774902344","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207325.866698","C4r7Q11UEHWx48WMHk","10.0.1.6","57203","192.168.0.4","8443","tcp","ssl","0.01190185546875","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207326.866833","C7Q0u02NFqHcLaKhdc","10.0.1.6","57204","192.168.0.4","8443","tcp","ssl","0.010138988494873047","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207327.968242","CEzoQd2z5ufk8yyAJi","10.0.1.6","57205","192.168.0.4","8443","tcp","ssl","0.010786056518554688","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.16863","CcOPiX1SMUss0Klupd","10.0.1.6","57206","192.168.0.4","8443","tcp","ssl","0.009747028350830078","997","1968","RSTO","0","ShADadfR","7","1289","6","2220","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.188284","CDKX4k1HzLCftviHT4","10.0.1.6","57207","192.168.0.4","8443","tcp","ssl","0.011960983276367188","1203","1823","RSTO","0","ShADadfR","7","1495","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.200585","CbCbSV22mhmoY6bO5h","10.0.1.6","57208","192.168.0.4","8443","tcp","ssl","0.009225130081176758","997","1949","RSTO","0","ShADadfR","7","1289","6","2201","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.210437","CCUWFf2SPolQeFUFc8","10.0.1.6","57209","192.168.0.4","8443","tcp","ssl","0.009544849395751953","1158","1823","RSTO","0","ShADadfR","7","1450","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.220327","CqQY1E1Rkxmw7pWDy4","10.0.1.6","57210","192.168.0.4","8443","tcp","ssl","0.008790016174316406","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.238178","Cn5Pyp1HFa5Tt5btUj","10.0.1.6","57211","192.168.0.4","8443","tcp","ssl","0.00767207145690918","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.340255","CfTKbBoEj1VLK7zoj","10.0.1.6","57212","192.168.0.4","8443","tcp","ssl","0.00985097885131836","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.547976","CRwgFY1R5MShuZmy89","10.0.1.6","57215","192.168.0.4","8443","tcp","ssl","0.010534048080444336","1320","1823","RSTO","0","ShADadfR","7","1612","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.558929","CS8wHu3NCNTBcJIsUb","10.0.1.6","57216","192.168.0.4","8443","tcp","ssl","0.00790095329284668","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.875944","Cg0gFd384FVaBVXSxa","10.0.1.6","57217","192.168.0.4","8443","tcp","ssl","0.011280059814453125","1199","1823","RSTO","0","ShADadfR","7","1491","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207329.887607","Cyd9Zx7cZX6JO6dcj","10.0.1.6","57218","192.168.0.4","8443","tcp","ssl","0.007908821105957031","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207330.313252","CsXIPl1ZoI1vIq9tla","10.0.1.6","57221","192.168.0.4","8443","tcp","ssl","0.009643077850341797","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207330.813299","CqvwRpp0v52MEtW07","10.0.1.6","57222","192.168.0.4","8443","tcp","ssl","0.009345054626464844","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207331.424584","CeLQGanGRLRqFnYG6","10.0.1.6","57224","192.168.0.4","8443","tcp","ssl","0.010403156280517578","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207332.128694","CMbvoE397NkvJ3Dwrc","10.0.1.6","57225","192.168.0.4","8443","tcp","ssl","0.02340984344482422","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207332.957236","Cgytuj25SqL2qxfuR1","10.0.1.6","57226","192.168.0.4","8443","tcp","ssl","0.010519027709960938","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207333.863948","CaK1Z3aDCtjB9Ha2e","10.0.1.6","57227","192.168.0.4","8443","tcp","ssl","0.009956836700439453","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207334.865161","CXE7IJoKrKGWbD1E3","10.0.1.6","57228","192.168.0.4","8443","tcp","ssl","0.012120962142944336","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207335.975274","CXFIso1NxAAoFLwPF","10.0.1.6","57229","192.168.0.4","8443","tcp","ssl","0.011890888214111328","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207337.178879","C4PeRB4jHvu7Ec5KYa","10.0.1.6","57230","192.168.0.4","8443","tcp","ssl","0.02290797233581543","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207338.494553","CpxoI7wkSFsBdwHdc","10.0.1.6","57231","192.168.0.4","8443","tcp","ssl","0.010873794555664063","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207339.900772","CtaWXi3Gwt9lnGBKL7","10.0.1.6","57232","192.168.0.4","8443","tcp","ssl","0.010418891906738281","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.412285","C5XWQe4ECe3fmnS0Il","10.0.1.6","57233","192.168.0.4","8443","tcp","ssl","0.01116180419921875","997","2403","RSTO","0","ShADadfR","7","1289","6","2655","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.446551","CiEWgS2b4ze2go4WBj","10.0.1.6","57234","192.168.0.4","8443","tcp","ssl","0.010886907577514648","1167","1823","RSTO","0","ShADadfR","7","1459","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.45795","CHGSfT3iPCwFHF8fm4","10.0.1.6","57235","192.168.0.4","8443","tcp","ssl","0.008221864700317383","1209","1823","RSTO","0","ShADadfR","7","1501","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.466482","CJrkAmANh1SCg4vJ5","10.0.1.6","57236","192.168.0.4","8443","tcp","ssl","0.011909961700439453","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.478741","CYmfAy3kI2uQgw5pul","10.0.1.6","57237","192.168.0.4","8443","tcp","ssl","0.008008003234863281","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.586558","CaNab4vgmMP5a53g4","10.0.1.6","57238","192.168.0.4","8443","tcp","ssl","0.01042795181274414","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207341.789567","Cgloeq2kj5HUFc2jPk","10.0.1.6","57239","192.168.0.4","8443","tcp","ssl","0.009515047073364258","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207342.095464","CshlCC2HvyDgxInN44","10.0.1.6","57240","192.168.0.4","8443","tcp","ssl","0.010981082916259766","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207342.501868","Cpzrl3eTq3sjVYcq2","10.0.1.6","57241","192.168.0.4","8443","tcp","ssl","0.008548974990844727","1199","1823","RSTO","0","ShADadfR","7","1491","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207342.510805","CnxxbHVAE1VkhKTrc","10.0.1.6","57242","192.168.0.4","8443","tcp","ssl","0.00932002067565918","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207343.019704","CVMcFL2LF9GbDvoiYi","10.0.1.6","57243","192.168.0.4","8443","tcp","ssl","0.008679866790771484","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207343.621873","CjkdBl2e7u76OWufrg","10.0.1.6","57244","192.168.0.4","8443","tcp","ssl","0.009675979614257813","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207344.326787","CK1Ee828pi3zPUjRs4","10.0.1.6","57245","192.168.0.4","8443","tcp","ssl","0.00894308090209961","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207345.139983","CEVTos26u1vbvfD4Re","10.0.1.6","57246","192.168.0.4","8443","tcp","ssl","0.010957956314086914","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207346.047236","CjJJRu2zJAKGmjecH3","10.0.1.6","57247","192.168.0.4","8443","tcp","ssl","0.011476993560791016","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207347.048383","CfLmUd4pE99MTgyOI5","10.0.1.6","57249","192.168.0.4","8443","tcp","ssl","0.010143041610717773","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207348.158562","C8ylzHOQQZvZRunQj","10.0.1.6","57250","192.168.0.4","8443","tcp","ssl","0.007723093032836914","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.362129","CcBrlf4uvQDjgMnOfj","10.0.1.6","57251","192.168.0.4","8443","tcp","ssl","0.01008296012878418","997","1976","RSTO","0","ShADadfR","7","1289","6","2228","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.373999","CEskahAtzispa2eG","10.0.1.6","57252","192.168.0.4","8443","tcp","ssl","0.008569955825805664","1167","1823","RSTO","0","ShADadfR","7","1459","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.383228","Ck1xIc2ujJxtjEPzz5","10.0.1.6","57253","192.168.0.4","8443","tcp","ssl","0.009523868560791016","1195","1823","RSTO","0","ShADadfR","7","1487","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.393084","C1yN2I2zQtcetKyoaa","10.0.1.6","57254","192.168.0.4","8443","tcp","ssl","0.007796049118041992","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.401225","CihLPL1SEzJhO6BKI2","10.0.1.6","57255","192.168.0.4","8443","tcp","ssl","0.009056806564331055","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.518374","Ci0vUb1DEFsRaZ32Sg","10.0.1.6","57256","192.168.0.4","8443","tcp","ssl","0.010838031768798828","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207349.721867","Ci03Og499D5MXyROW7","10.0.1.6","57257","192.168.0.4","8443","tcp","ssl","0.008924007415771484","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207350.034697","C0Ah071D3JnoodwJO2","10.0.1.6","57258","192.168.0.4","8443","tcp","ssl","0.01169896125793457","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207350.440541","CHf9Ex3m6YgKYoC63h","10.0.1.6","57259","192.168.0.4","8443","tcp","ssl","0.008889913558959961","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207350.941321","CwL9e58GhQAg2ZCl","10.0.1.6","57260","192.168.0.4","8443","tcp","ssl","0.011370182037353516","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207351.551111","CwDKgI3WRx5FNZPoog","10.0.1.6","57261","192.168.0.4","8443","tcp","ssl","0.010230064392089844","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207352.25462","CzC5Y341vgB2WM3UC8","10.0.1.6","57262","192.168.0.4","8443","tcp","ssl","0.01234889030456543","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207353.067497","CnLe2e4DaBPMFdyLik","10.0.1.6","57263","192.168.0.4","8443","tcp","ssl","0.009897947311401367","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207353.974036","CyT7l5198f7IEdt97f","10.0.1.6","57264","192.168.0.4","8443","tcp","ssl","0.023888111114501953","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207354.990131","C1tfjN2vKjXir9qi3d","10.0.1.6","57265","192.168.0.4","8443","tcp","ssl","0.011723995208740234","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207356.10038","CXVIBR2vdAKe7nAdMk","10.0.1.6","57266","192.168.0.4","8443","tcp","ssl","0.010174989700317383","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207357.305044","CTf1Iu3YF0L1FAcZx2","10.0.1.6","57267","192.168.0.4","8443","tcp","ssl","0.008878946304321289","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.618683","CBnhBc4moByaXxvHa","10.0.1.6","57268","192.168.0.4","8443","tcp","ssl","0.010584831237792969","997","2047","RSTO","0","ShADadfR","7","1289","6","2299","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.634904","CLIf8JE0JW7nWRzv8","10.0.1.6","57269","192.168.0.4","8443","tcp","ssl","0.009631156921386719","1167","1823","RSTO","0","ShADadfR","7","1459","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.644936","CHcW343jUaTl5hMDP2","10.0.1.6","57270","192.168.0.4","8443","tcp","ssl","0.010418891906738281","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.661506","CsR8l142p3fHCY3bM4","10.0.1.6","57271","192.168.0.4","8443","tcp","ssl","0.010122060775756836","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.768635","CTDaqAZqmLRMKDki5","10.0.1.6","57272","192.168.0.4","8443","tcp","ssl","0.011679887771606445","1475","1823","RSTO","0","ShADadfR","7","1767","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.780822","CqduKY3NogTbIXe0El","10.0.1.6","57273","192.168.0.4","8443","tcp","ssl","0.008967876434326172","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207358.988008","CCJ4YH3o41JzNOlr9a","10.0.1.6","57274","192.168.0.4","8443","tcp","ssl","0.01176309585571289","1213","1823","RSTO","0","ShADadfR","7","1505","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207359.000124","CN0avS9T4cVmhXyn5","10.0.1.6","57275","192.168.0.4","8443","tcp","ssl","0.008795022964477539","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207359.315443","Ciqwmh34pyydySQ4x8","10.0.1.6","57276","192.168.0.4","8443","tcp","ssl","0.008703947067260742","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207359.721857","CPEtxo1NZg8VQ5TFif","10.0.1.6","57277","192.168.0.4","8443","tcp","ssl","0.009755849838256836","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207360.237421","C2YAao1tFwVyx2Fm3j","10.0.1.6","57278","192.168.0.4","8443","tcp","ssl","0.00999307632446289","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207360.847066","Chjs67zHrfbh00Y91","10.0.1.6","57279","192.168.0.4","8443","tcp","ssl","0.010408163070678711","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207361.550227","CcqFQD3ELGAa5ITPL4","10.0.1.6","57280","192.168.0.4","8443","tcp","ssl","0.009582996368408203","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207362.350841","CMD3Sb3dPeEkROYOdl","10.0.1.6","57281","192.168.0.4","8443","tcp","ssl","0.013139963150024414","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207363.253782","C3kBEk28UpEnbY0sf4","10.0.1.6","57282","192.168.0.4","8443","tcp","ssl","0.009981870651245117","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207364.253908","CfnMmC3CCkkTMq9pob","10.0.1.6","57283","192.168.0.4","8443","tcp","ssl","0.011265039443969727","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207365.357601","CEh1VXbIC5wK9ykhe","10.0.1.6","57284","192.168.0.4","8443","tcp","ssl","0.022117137908935547","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207366.579893","CHkiGF1zZNA1nBYX06","10.0.1.6","57285","192.168.0.4","8443","tcp","ssl","0.00925588607788086","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207367.889367","CPK5sN6eL5NI3tud5","10.0.1.6","57286","192.168.0.4","8443","tcp","ssl","0.010616779327392578","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207369.299353","CQN1Lp2nK7pMONaa1c","10.0.1.6","57287","192.168.0.4","8443","tcp","ssl","0.01021718978881836","997","1962","RSTO","0","ShADadfR","7","1289","6","2214","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207369.310782","Cg8hQO166OnEJd5Ye1","10.0.1.6","57288","192.168.0.4","8443","tcp","ssl","0.009426116943359375","1167","1823","RSTO","0","ShADadfR","7","1459","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207369.320639","CwwYy42IALdq6s7BAa","10.0.1.6","57289","192.168.0.4","8443","tcp","ssl","0.007213115692138672","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
